id,department_id,department_name,category_id,category_name,name,arabic_name,sku,brand_name,description,unit,warehouse_unit,workshop_unit,conversion_factor,purchase_price,sale_price,sale_price_before_vat,km_type_value,allow_decimal_qty,allow_minus_qty,is_active,min_price_corporate,max_price_corporate,is_price_editable,min_price_editable,created_at,updated_at
335,20,Oil Change Department,10,Air Filters,Hyundai Air Filter Kia F900,فلتر هواء هيونداي كيا F900,FLT-331,Saudi HYUNDAI,Hyundai Air Filter Kia F900 - Saudi branch stock item,pcs,pcs,pcs,1,19,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
336,20,Oil Change Department,10,Air Filters,Suzuki Air Filter 13780-61J00,فلتر هواء سوزوكي 13780-61J00,FLT-332,Saudi SUZUKI,Suzuki Air Filter 13780-61J00 - Saudi branch stock item,pcs,pcs,pcs,1,16,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
411,20,Oil Change Department,1,Gear Oil,ATF Toyota CVT 4 Ltr 08886-81905,زيت ناقل حركة أوتوماتيكي تويوتا CVT سعة 4 لتر 08886-81905,OIL-408,Saudi ATF,ATF Toyota CVT 4 Ltr 08886-81905 - Saudi branch stock item,liter,liter,liter,1,38,46,40,,true,false,true,44,92,false,,2026-05-03T13:23:52.383Z,2026-05-04T12:10:57.561Z
258,20,Oil Change Department,8,AC Filters فلاتر المكيف,AC filter Sonata 2011 / 3SAAO,فلتر مكيف سوناتا ٢٠١١ / ٣SAAO,FLT-254,Saudi AC,AC filter Sonata 2011 / 3SAAO - Saudi branch stock item,pcs,pcs,pcs,1,9.5,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
247,20,Oil Change Department,10,Air Filters,AIR FILTER JEEB 1010,فلتر هواء جيب ١٠١٠,FLT-243,Saudi ENGINE,ENGINE FILTER JEEB 1010 - Saudi branch stock item,pcs,pcs,pcs,1,24,50,43.48,,false,false,true,48,100,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:44:51.300Z
244,20,Oil Change Department,10,Air Filters,AIR Filter Stone  17801 - 67060,فلتر هواء ستون ١٧٨٠١ - ٦٧٠٦٠,FLT-240,Saudi ENGINE,AIR Filter Stone  17801 - 67060 - Saudi branch stock item,pcs,pcs,pcs,1,34,50,43.48,,false,false,true,48,100,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:45:13.223Z
248,20,Oil Change Department,10,Air Filters,AIR filter Nissan patrol VB000S,فلتر هواء نيسان باترول VB000S,FLT-244,Saudi ENGINE,AIR filter Nissan patrol VB000S - Saudi branch stock item,pcs,pcs,pcs,1,25,50,43.48,,false,false,true,48,100,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:45:54.534Z
259,20,Oil Change Department,10,Air Filters,AIR FILTER HONDA ACORD R40-Y00,فلتر هواء هوندا أكورد R٤٠-Y٠٠,FLT-255,Saudi ENGINE,AIR FILTER HONDA ACORD R40-Y00 - Saudi branch stock item,pcs,pcs,pcs,1,22,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:46:27.144Z
260,20,Oil Change Department,10,Air Filters,AIR  filter Camry 77050,فلتر هواء كامري ٧٧٠٥٠,FLT-256,Saudi ENGINE,AIR filter Camry 77050 - Saudi branch stock item,pcs,pcs,pcs,1,22,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:47:03.292Z
261,20,Oil Change Department,10,Air Filters,AIR filter Corolla 22020,فلتر هواء كورولا ٢٢٠٢٠,FLT-257,Saudi ENGINE,AIR filter Corolla 22020 - Saudi branch stock item,pcs,pcs,pcs,1,17,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:47:20.739Z
249,20,Oil Change Department,10,Air Filters,AIR filter kia cerato A9200,فلتر هواء كيا سيراتو A9200,FLT-245,Saudi ENGINE,AIR filter kia cerato A9200 - Saudi branch stock item,pcs,pcs,pcs,1,24,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:48:01.367Z
250,20,Oil Change Department,10,Air Filters,AIR filter Nissan Toyama T3401,فلتر هواء نيسان توياما T3401,FLT-246,Saudi ENGINE,AIR filter Nissan Toyama T3401 - Saudi branch stock item,pcs,pcs,pcs,1,15,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:50:03.624Z
251,20,Oil Change Department,10,Air Filters,AIR filter Lexus & Avalon 31131,فلتر هواء لكزس وأفالون ٣١١٣١,FLT-247,Saudi ENGINE,AIR filter Lexus & Avalon 31131 - Saudi branch stock item,pcs,pcs,pcs,1,19,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:50:26.984Z
265,20,Oil Change Department,10,Air Filters,AIR filter Ford 1695,فلتر هواء فورد ١٦٩٥,FLT-261,Saudi ENGINE,AIR filter Ford 1695 - Saudi branch stock item,pcs,pcs,pcs,1,20,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:53:12.898Z
499,20,Oil Change Department,7,Other Oil Filters,Oil Filter Ford FL-2142,فلتر زيت فورد FL-2142,FLT-496,Saudi OIL,Oil Filter Ford FL-2142 - Saudi branch stock item,pcs,pcs,pcs,1,17.5,25,21.74,,false,false,true,23,50,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:00:23.204Z
371,20,Oil Change Department,1,Gear Oil,BENZOL FUEL INJECTOR CLEANER,منظف حاقن وقود بنزول,OIL-367,Saudi BENZOL,BENZOL FUEL INJECTOR CLEANER - Saudi branch stock item,pcs,pcs,pcs,1,25,55,47.83,,false,false,true,53,110,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:26:36.325Z
367,20,Oil Change Department,16,Benzol Oil,BENZOL  DIESEL / Benzene 5W40,بنزول ديزل/بنزين 5W40,OIL-363,Saudi BENZOL,BENZOL  DIESEL / Benzene 5W40 - Saudi branch stock item,liter,liter,liter,1,23,30,26.09,10000,true,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:26:54.021Z
412,20,Oil Change Department,12,Other Filters,Stone FH Armada 7S000,ستون FH أرمادا 7S000,FLT-409,Saudi STONE,Stone FH Armada 7S000 - Saudi branch stock item,pcs,pcs,pcs,1,18,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
262,20,Oil Change Department,10,Air Filters,AIR filter Hyundai 1G000,فلتر هواء هونداي ١G٠٠٠,FLT-258,Saudi ENGINE,AIR filter Hyundai 1G000 - Saudi branch stock item,pcs,pcs,pcs,1,20,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:51:35.303Z
263,20,Oil Change Department,10,Air Filters,AIR filter Caprice 92066873,فلتر هواء كابريس ٩٢٠٦٦٨٧٣,FLT-259,Saudi ENGINE,AIR filter Caprice 92066873 - Saudi branch stock item,pcs,pcs,pcs,1,20,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:52:05.239Z
266,20,Oil Change Department,10,Air Filters,AIR filter Camry 74060,فلتر هواء كامري ٧٤٠٦٠,FLT-262,Saudi ENGINE,AIR filter Camry 74060 - Saudi branch stock item,pcs,pcs,pcs,1,20,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:52:26.361Z
131,20,Oil Change Department,8,AC Filters فلاتر المكيف,Stone AC Filter 2H000,ستون إيه سي فلتر 2H000,FLT-127,Saudi STONE,Stone AC Filter 2H000 - Saudi branch stock item,pcs,pcs,pcs,1,15,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
138,20,Oil Change Department,8,AC Filters فلاتر المكيف,AC filter F2000 Accent,فلتر إيه سي F2000 أكسنت,FLT-134,Saudi AC,AC filter F2000 Accent - Saudi branch stock item,pcs,pcs,pcs,1,10.5,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
139,20,Oil Change Department,3,Misc Products,Petromin Grease MP2 15KG,شحم بترومين MP2 15 كجم,PRO-135,Saudi PETROMIN,Petromin Grease MP2 15KG - Saudi branch stock item,pcs,pcs,pcs,1,13,18.94,16.47,,false,false,true,16.94,37.88,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
105,20,Oil Change Department,1,Gear Oil,PETROMIN GEAR OIL CHANGE 140 (1 PRESS),تغيير زيت تروس بترومين 140 (ضغطة واحدة),OIL-101,Saudi PETROMIN,PETROMIN GEAR OIL CHANGE 140 (1 PRESS) - Saudi branch stock item,liter,liter,liter,1,2.4,3,2.61,5000,true,false,true,1,6,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
146,20,Oil Change Department,3,Misc Products,Coolant ACDELCO 62645 Red 4Ltr,سائل تبريد ACDELCO ٦٢٦٤٥ أحمر ٤ لتر,PRO-142,Saudi COOLANT,Coolant ACDELCO 62645 Red 4Ltr - Saudi branch stock item,can,can,can,1,36.67,55,47.83,,false,false,true,53,110,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
238,20,Oil Change Department,1,Gear Oil,EZI Engine Internal Flush 300ml EZ70,منظف داخلي لمحرك EZI سعة ٣٠٠ مل EZ70,OIL-234,Saudi EZI,EZI Engine Internal Flush 300ml EZ70 - Saudi branch stock item,pcs,pcs,pcs,1,33,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-04T09:22:06.860Z
148,20,Oil Change Department,8,AC Filters فلاتر المكيف,AC HILEX NEW 2019 TOPEX 0K070,زيت AC HILEX جديد ٢٠١٩ توبكس ٠K٠٧٠,FLT-144,Saudi AC,AC HILEX NEW 2019 TOPEX 0K070 - Saudi branch stock item,pcs,pcs,pcs,1,9,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
511,20,Oil Change Department,4,TOYOTA Oil,TOYOTA 5W40,تويوتا 5W40,OIL-508,Saudi TOYOTA,TOYOTA 5W40 - Saudi branch stock item,liter,liter,liter,1,28.33,37,32.17,10000,true,false,true,34,72,false,,2026-05-03T13:23:52.383Z,2026-05-04T14:11:19.537Z
149,20,Oil Change Department,10,Air Filters,Toyota Land Cruiser engine air filter  61030,فلتر هواء محرك تويوتا لاند كروزر ٦١٠٣٠,FLT-145,Saudi TOYOTA,Toyota Land Cruiser engine air filter  61030 - Saudi branch stock item,pcs,pcs,pcs,1,17,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
154,20,Oil Change Department,10,Air Filters,Engine filter Mazda 3A0A,فلتر محرك مازدا ٣A٠A,FLT-150,Saudi ENGINE,Engine filter Mazda 3A0A - Saudi branch stock item,pcs,pcs,pcs,1,20,50,43.48,,false,false,true,48,100,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:05:55.252Z
153,20,Oil Change Department,10,Air Filters,Engine filter Avalon Japan AD010,فلتر محرك أفالون ياباني AD٠١٠,FLT-149,Saudi ENGINE,Engine filter Avalon Japan AD010 - Saudi branch stock item,pcs,pcs,pcs,1,12,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:06:13.077Z
165,20,Oil Change Department,10,Air Filters,ENGINE FILTER SONATA L 1000,فلتر محرك سوناتا L 1000,FLT-161,Saudi ENGINE,ENGINE FILTER SONATA L 1000 - Saudi branch stock item,pcs,pcs,pcs,1,20,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:06:27.117Z
166,20,Oil Change Department,10,Air Filters,Engine filter Stone 31090,فلتر محرك ستون 31090,FLT-162,Saudi ENGINE,Engine filter Stone 31090 - Saudi branch stock item,pcs,pcs,pcs,1,22,50,43.48,,false,false,true,48,100,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:07:20.362Z
167,20,Oil Change Department,10,Air Filters,Engine filter Sonata 2011 Topex 3S100,فلتر محرك سوناتا 2011 توبكس 3S100,FLT-163,Saudi ENGINE,Engine filter Sonata 2011 Topex 3S100 - Saudi branch stock item,pcs,pcs,pcs,1,17,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:09:01.675Z
159,20,Oil Change Department,8,AC Filters فلاتر المكيف,ATF Power UP Type A Black 946 ML,زيت ناقل حركة أوتوماتيكي Power UP من النوع A أسود 946 مل,FLT-155,Saudi ATF,ATF Power UP Type A Black 946 ML - Saudi branch stock item,bottle,bottle,bottle,1,4.33,15,13.04,,false,false,true,13,30,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
160,20,Oil Change Department,8,AC Filters فلاتر المكيف,AC FILTER STONE 87139 32010,فلتر مكيف هواء ستون 87139 32010,FLT-156,Saudi AC,AC FILTER STONE 87139 32010 - Saudi branch stock item,pcs,pcs,pcs,1,26,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
161,20,Oil Change Department,8,AC Filters فلاتر المكيف,AC Filter Acord SDC-A01,فلتر مكيف هواء أكورد SDC-A01,FLT-157,Saudi AC,AC Filter Acord SDC-A01 - Saudi branch stock item,pcs,pcs,pcs,1,10,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
171,20,Oil Change Department,10,Air Filters,Engine filter Hyundai A0200,فلتر محرك هيونداي A0200,FLT-167,Saudi ENGINE,Engine filter Hyundai A0200 - Saudi branch stock item,pcs,pcs,pcs,1,30.44,40,34.78,,false,false,true,38,80,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:09:10.973Z
163,20,Oil Change Department,8,AC Filters فلاتر المكيف,AC FILTER ACCENT 2E210,فلتر مكيف هواء أكسنت 2E210,FLT-159,Saudi AC,AC FILTER ACCENT 2E210 - Saudi branch stock item,pcs,pcs,pcs,1,14,30,26.09,,false,false,true,28,60,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
164,20,Oil Change Department,8,AC Filters فلاتر المكيف,AC filter SDC-505 Honda,فلتر مكيف هواء هوندا SDC-505,FLT-160,Saudi AC,AC filter SDC-505 Honda - Saudi branch stock item,pcs,pcs,pcs,1,15,35,30.43,,false,false,true,33,70,false,,2026-05-03T13:23:52.383Z,2026-05-03T13:23:52.383Z
142,20,Oil Change Department,10,Air Filters,Toyota camry engine filter 2018 - 009,فلتر محرك تويوتا كامري ٢٠١٨ - ٠٠٩,FLT-138,Saudi TOYOTA,Toyota camry engine filter 2018 - 009 - Saudi branch stock item,pcs,pcs,pcs,1,33.5,45,39.13,,false,false,true,43,90,false,,2026-05-03T13:23:52.383Z,2026-05-07T11:15:57.617Z
545,20,Oil Change Department,5,Petromin Oil,PETROMIN 20W50,بترومين 20W50,OIL-542,Saudi PETROMIN,PETROMIN 20W50 - Saudi branch stock item,liter,liter,liter,1,17.15,19,16.52,5000,true,false,true,16,36,false,,2026-05-03T13:23:52.383Z,2026-05-17T08:17:45.373Z
557,20,Oil Change Department,19,FILTER Oil,Filter Oil 20W50,زيت فلتر 20W50,FLT-554,Saudi FILTER,Filter Oil 20W50 - Saudi branch stock item,liter,liter,liter,1,9.87,15,13.04,5000,true,false,true,12,30,false,,2026-05-03T13:23:52.383Z,2026-05-17T08:17:45.378Z
548,20,Oil Change Department,9,Shell Oil,SHELL HILEX Ultra 5W30,شل هيلكس ألترا 5W30,OIL-545,Saudi SHELL,SHELL HILEX Ultra 5W30 - Saudi branch stock item,liter,liter,liter,1,29.52,33,28.7,10000,true,false,true,26,56,false,,2026-05-03T13:23:52.383Z,2026-05-17T08:17:45.384Z
502,20,Oil Change Department,4,TOYOTA Oil,Toyota 5W30,تويوتا 5W30,OIL-499,Saudi TOYOTA,Toyota 5W30 - Saudi branch stock item,bottle,bottle,bottle,1,28.27,33,28.7,10000,false,false,true,30,64,false,,2026-05-03T13:23:52.383Z,2026-05-17T08:17:45.394Z
549,20,Oil Change Department,5,Petromin Oil,PETROMIN DIESEL 15W40,بترومين ديزل 15W40,OIL-546,Saudi PETROMIN,PETROMIN DIESEL 15W40 - Saudi branch stock item,liter,liter,liter,1,13.61,15,13.04,5000,true,false,true,12,28,false,,2026-05-03T13:23:52.383Z,2026-05-17T08:17:45.399Z
535,20,Oil Change Department,4,TOYOTA Oil,Toyota diesel 15W40,تويوتا ديزل 15W40,OIL-532,Saudi TOYOTA,Toyota diesel 15W40 - Saudi branch stock item,liter,liter,liter,1,13.75,16.5,14.35,5000,true,false,true,13.5,31,false,,2026-05-03T13:23:52.383Z,2026-05-17T08:17:45.404Z
